"measure","scenario","period","climset","strategy","value_hist","pctchange","colournm"
"Mean exceedence of MWAT - Poor","4",2030,"CMIP5","Add Flow
20%",12.0643,33.086876155268,"4"
"Mean exceedence of MWAT - Poor","4",2030,"CMIP5","Reduce Tribs
4degC",12.0643,11.2115912236931,"3"
"Mean exceedence of MWAT - Poor","4",2030,"CMIP5","Reduce Dam
Outflow
4degC",12.0643,15.140538613927,"3"
"Mean exceedence of MWAT - Poor","5",2030,"CMIP3","Baseline",12.0643,34.2232868877598,"4"
"Mean exceedence of MWAT - Poor","5",2030,"CMIP3","Add Flow
10%",12.0643,30.6640252646237,"3"
"Mean exceedence of MWAT - Poor","5",2030,"CMIP3","Add Flow
20%",12.0643,28.1632585396583,"3"
"Mean exceedence of MWAT - Poor","5",2030,"CMIP3","Reduce Tribs
4degC",12.0643,5.81882081844782,"3"
"Mean exceedence of MWAT - Poor","5",2030,"CMIP3","Reduce Dam
Outflow
4degC",12.0643,9.75439934351765,"3"
"Mean exceedence of MWAT - Poor","5",2030,"CMIP5","Baseline",12.0643,33.5485689182132,"4"
"Mean exceedence of MWAT - Poor","5",2030,"CMIP5","Add Flow
10%",12.0643,30.1028654791409,"3"
"Mean exceedence of MWAT - Poor","5",2030,"CMIP5","Add Flow
20%",12.0643,27.4810805434215,"3"
"Mean exceedence of MWAT - Poor","5",2030,"CMIP5","Reduce Tribs
4degC",12.0643,5.12918279552067,"3"
"Mean exceedence of MWAT - Poor","5",2030,"CMIP5","Reduce Dam
Outflow
4degC",12.0643,8.88820735558632,"3"
