"measure","scenario","period","climset","strategy","value_hist","pctchange","colournm"
"Mean Annual UKL Stg and Inflow","4",2030,"CMIP5","Reduce ET 50%",1377.9978,-8.57303981181974,"2"
"Mean Annual UKL Stg and Inflow","4",2030,"CMIP5","Add 30KAF",1377.9978,-7.82244354816823,"2"
"Mean Annual UKL Stg and Inflow","5",2030,"CMIP3","Baseline",1377.9978,-0.424717659200919,"2"
"Mean Annual UKL Stg and Inflow","5",2030,"CMIP3","Reduce ET 30%",1377.9978,-0.0697606338703999,"2"
"Mean Annual UKL Stg and Inflow","5",2030,"CMIP3","Reduce ET 50%",1377.9978,0.162590970754807,"3"
"Mean Annual UKL Stg and Inflow","5",2030,"CMIP3","Add 30KAF",1377.9978,1.11431237408361,"3"
"Mean Annual UKL Stg and Inflow","5",2030,"CMIP5","Baseline",1377.9978,2.14798601274979,"3"
"Mean Annual UKL Stg and Inflow","5",2030,"CMIP5","Reduce ET 30%",1377.9978,2.5304031690036,"3"
"Mean Annual UKL Stg and Inflow","5",2030,"CMIP5","Reduce ET 50%",1377.9978,2.7990610725213,"3"
"Mean Annual UKL Stg and Inflow","5",2030,"CMIP5","Add 30KAF",1377.9978,3.6015442114639,"3"
"Mean Project Supply (Apr-Sep)","1",2030,"CMIP3","Baseline",361.3104,2.1982206988783,"3"
"Mean Project Supply (Apr-Sep)","1",2030,"CMIP3","Reduce ET 30%",361.3104,2.30831993764917,"3"
"Mean Project Supply (Apr-Sep)","1",2030,"CMIP3","Reduce ET 50%",361.3104,2.390686788977,"3"
"Mean Project Supply (Apr-Sep)","1",2030,"CMIP3","Add 30KAF",361.3104,2.89548820072713,"3"
"Mean Project Supply (Apr-Sep)","1",2030,"CMIP5","Baseline",361.3104,2.80290852408344,"3"
"Mean Project Supply (Apr-Sep)","1",2030,"CMIP5","Reduce ET 30%",361.3104,2.93384856898667,"3"
"Mean Project Supply (Apr-Sep)","1",2030,"CMIP5","Reduce ET 50%",361.3104,3.02022859015406,"3"
"Mean Project Supply (Apr-Sep)","1",2030,"CMIP5","Add 30KAF",361.3104,3.5201034899632,"3"
"Mean Project Supply (Apr-Sep)","2",2030,"CMIP3","Baseline",361.3104,-1.12911225361906,"2"
"Mean Project Supply (Apr-Sep)","2",2030,"CMIP3","Reduce ET 30%",361.3104,-1.03124626360049,"2"
"Mean Project Supply (Apr-Sep)","2",2030,"CMIP3","Reduce ET 50%",361.3104,-0.950789127575636,"2"
"Mean Project Supply (Apr-Sep)","2",2030,"CMIP3","Add 30KAF",361.3104,0.065041028434265,"3"
"Mean Project Supply (Apr-Sep)","2",2030,"CMIP5","Baseline",361.3104,-4.69441233908574,"2"
"Mean Project Supply (Apr-Sep)","2",2030,"CMIP5","Reduce ET 30%",361.3104,-4.45951735682118,"2"
"Mean Project Supply (Apr-Sep)","2",2030,"CMIP5","Reduce ET 50%",361.3104,-4.25719824284051,"2"
"Mean Project Supply (Apr-Sep)","2",2030,"CMIP5","Add 30KAF",361.3104,-3.22564753187288,"2"
"Mean Project Supply (Apr-Sep)","3",2030,"CMIP3","Baseline",361.3104,1.03747359611015,"3"
"Mean Project Supply (Apr-Sep)","3",2030,"CMIP3","Reduce ET 30%",361.3104,1.26115937985731,"3"
"Mean Project Supply (Apr-Sep)","3",2030,"CMIP3","Reduce ET 50%",361.3104,1.4177006806336,"3"
"Mean Project Supply (Apr-Sep)","3",2030,"CMIP3","Add 30KAF",361.3104,1.94713465208861,"3"
"Mean Project Supply (Apr-Sep)","3",2030,"CMIP5","Baseline",361.3104,2.20176335915047,"3"
