"measure","value","units","category","scenario","climset","period","strategy","value_hist","magchange"
"ScottSalmonReach Mean Ann Boating Days",236.9333,"days","Recreation Boating","HW","CMIP5",2030,"Reduce ET 30%",249.2333,-12.3
"SalmonTrinityReach Mean Ann Boating Days",214.4333,"days","Recreation Boating","HW","CMIP5",2030,"Reduce ET 30%",213.9333,0.5
"TrinityOceanReach Mean Ann Boating Days",241.5667,"days","Recreation Boating","HW","CMIP5",2030,"Reduce ET 30%",252.9333,-11.3666
"Mean Project Supply (Apr-Sep)",369.9975,"KAF","Water Delivery","HW","CMIP5",2030,"Reduce ET 30%",361.3104,8.68709999999999
"Mean Annual UKL Stg and Inflow",1467.6966,"KAF","Water Delivery","HW","CMIP5",2030,"Reduce ET 30%",1377.9978,89.6987999999999
"Mean Annual Shasta Flow",210.7404,"cfs","Water Delivery","HW","CMIP5",2030,"Reduce ET 30%",187.6871,23.0533
"Mean Annual Scott Flow",808.0506,"cfs","Water Delivery","HW","CMIP5",2030,"Reduce ET 30%",668.7854,139.2652
"Mean Annual MWAT",80.5229,"degF","Water Quality","HW","CMIP5",2030,"Reduce ET 30%",75.7443,4.77860000000001
"Mean exceedence of MWAT - Poor",16.8429,"degF","Water Quality","HW","CMIP5",2030,"Reduce ET 30%",12.0643,4.7786
"Frequency Meeting Dry Year Fish Targets Scott",69.7545,"% of Days","Ecological Resources","HW","CMIP5",2030,"Reduce ET 50%",70.5029,-0.748400000000004
"Frequency Meeting Dry Year Fish Targets Shasta",57.8899,"% of Days","Ecological Resources","HW","CMIP5",2030,"Reduce ET 50%",56.8769,1.013
"Mean Annual Water Delivery to LKNWR",15.9107,"KAF","Ecological Resources","HW","CMIP5",2030,"Reduce ET 50%",24.6143,-8.7036
"Mean Annual Hydropower Generated (MW)",26720.2567,"MW","Hydropower","HW","CMIP5",2030,"Reduce ET 50%",26741.1142,-20.8574999999983
"Boyle Mean Spill Volume per Year",396.9052,"KAF","Hydropower","HW","CMIP5",2030,"Reduce ET 50%",163.0602,233.845
"Copco1 Mean Spill Volume per Year",431.5402,"KAF","Hydropower","HW","CMIP5",2030,"Reduce ET 50%",186.3791,245.1611
"Iron Gate Mean Spill Volume per Year",788.6034,"KAF","Hydropower","HW","CMIP5",2030,"Reduce ET 50%",533.8601,254.7433
"Boyle Mean Spill Days per Year",222.9333,"days","Hydropower","HW","CMIP5",2030,"Reduce ET 50%",105.9,117.0333
"Copco1 Mean Spill Days per Year",57.9333,"days","Hydropower","HW","CMIP5",2030,"Reduce ET 50%",42.8,15.1333
"Iron Gate Mean Spill Days per Year",143.4333,"days","Hydropower","HW","CMIP5",2030,"Reduce ET 50%",170.3333,-26.9
"Freq of UKL Flood Control Release",43.6251,"Percent of Days","Flood Control","HW","CMIP5",2030,"Reduce ET 50%",44.1179,-0.492799999999995
"Mean Ann UKL Flood Control Release Volume",368.9034,"KAF","Flood Control","HW","CMIP5",2030,"Reduce ET 50%",224.4786,144.4248
"KenoReach Mean Ann Fishing Days",225.0333,"days","Recreation Fishing","HW","CMIP5",2030,"Reduce ET 50%",247.6667,-22.6334
"BoyleReach Mean Ann Fishing Days",140.6333,"days","Recreation Fishing","HW","CMIP5",2030,"Reduce ET 50%",154.9,-14.2667
"HellsCornerReach Mean Ann Fishing Days",242.5333,"days","Recreation Fishing","HW","CMIP5",2030,"Reduce ET 50%",220.4333,22.1
"IGScottReach Mean Ann Fishing Days",269.6667,"days","Recreation Fishing","HW","CMIP5",2030,"Reduce ET 50%",274.7333,-5.06659999999999
"ScottSalmonReach Mean Ann Fishing Days",184.8333,"days","Recreation Fishing","HW","CMIP5",2030,"Reduce ET 50%",183.9667,0.866600000000005
"SalmonTrinityReach Mean Ann Fishing Days",214.3333,"days","Recreation Fishing","HW","CMIP5",2030,"Reduce ET 50%",213.9333,0.400000000000006
"TrinityOceanReach Mean Ann Fishing Days",241.4667,"days","Recreation Fishing","HW","CMIP5",2030,"Reduce ET 50%",252.9333,-11.4666
"KenoReach Mean Ann Boating Days",190.2,"days","Recreation Boating","HW","CMIP5",2030,"Reduce ET 50%",171.8,18.4
"BoyleReach Mean Ann Boating Days",53.6667,"days","Recreation Boating","HW","CMIP5",2030,"Reduce ET 50%",59,-5.3333
"HellsCornerReach Mean Ann Boating Days",183.4333,"days","Recreation Boating","HW","CMIP5",2030,"Reduce ET 50%",256,-72.5667
"IGScottReach Mean Ann Boating Days",269.6667,"days","Recreation Boating","HW","CMIP5",2030,"Reduce ET 50%",274.7333,-5.06659999999999
"ScottSalmonReach Mean Ann Boating Days",236.7,"days","Recreation Boating","HW","CMIP5",2030,"Reduce ET 50%",249.2333,-12.5333
"SalmonTrinityReach Mean Ann Boating Days",214.3333,"days","Recreation Boating","HW","CMIP5",2030,"Reduce ET 50%",213.9333,0.400000000000006
"TrinityOceanReach Mean Ann Boating Days",241.4667,"days","Recreation Boating","HW","CMIP5",2030,"Reduce ET 50%",252.9333,-11.4666
"Mean Project Supply (Apr-Sep)",370.5856,"KAF","Water Delivery","HW","CMIP5",2030,"Reduce ET 50%",361.3104,9.27519999999998
"Mean Annual UKL Stg and Inflow",1472.1508,"KAF","Water Delivery","HW","CMIP5",2030,"Reduce ET 50%",1377.9978,94.1529999999998
"Mean Annual Shasta Flow",211.4855,"cfs","Water Delivery","HW","CMIP5",2030,"Reduce ET 50%",187.6871,23.7984
"Mean Annual Scott Flow",809.4466,"cfs","Water Delivery","HW","CMIP5",2030,"Reduce ET 50%",668.7854,140.6612
"Mean Annual MWAT",80.5314,"degF","Water Quality","HW","CMIP5",2030,"Reduce ET 50%",75.7443,4.78710000000001
"Mean exceedence of MWAT - Poor",16.8514,"degF","Water Quality","HW","CMIP5",2030,"Reduce ET 50%",12.0643,4.7871
"Frequency Meeting Dry Year Fish Targets Scott",70.8406,"% of Days","Ecological Resources","HW","CMIP5",2030,"Add 30KAF",70.5029,0.337699999999998
"Frequency Meeting Dry Year Fish Targets Shasta",59.9708,"% of Days","Ecological Resources","HW","CMIP5",2030,"Add 30KAF",56.8769,3.0939
"Mean Annual Water Delivery to LKNWR",14.0491,"KAF","Ecological Resources","HW","CMIP5",2030,"Add 30KAF",24.6143,-10.5652
"Mean Annual Hydropower Generated (MW)",26870.4689,"MW","Hydropower","HW","CMIP5",2030,"Add 30KAF",26741.1142,129.3547
"Boyle Mean Spill Volume per Year",405.2618,"KAF","Hydropower","HW","CMIP5",2030,"Add 30KAF",163.0602,242.2016
"Copco1 Mean Spill Volume per Year",440.387,"KAF","Hydropower","HW","CMIP5",2030,"Add 30KAF",186.3791,254.0079
"Iron Gate Mean Spill Volume per Year",801.9168,"KAF","Hydropower","HW","CMIP5",2030,"Add 30KAF",533.8601,268.0567
"Boyle Mean Spill Days per Year",223.4333,"days","Hydropower","HW","CMIP5",2030,"Add 30KAF",105.9,117.5333
"Copco1 Mean Spill Days per Year",59.1,"days","Hydropower","HW","CMIP5",2030,"Add 30KAF",42.8,16.3
"Iron Gate Mean Spill Days per Year",145.1667,"days","Hydropower","HW","CMIP5",2030,"Add 30KAF",170.3333,-25.1666
"Freq of UKL Flood Control Release",44.9302,"Percent of Days","Flood Control","HW","CMIP5",2030,"Add 30KAF",44.1179,0.8123
"Mean Ann UKL Flood Control Release Volume",377.0712,"KAF","Flood Control","HW","CMIP5",2030,"Add 30KAF",224.4786,152.5926
"KenoReach Mean Ann Fishing Days",223.8,"days","Recreation Fishing","HW","CMIP5",2030,"Add 30KAF",247.6667,-23.8667
"BoyleReach Mean Ann Fishing Days",139.1667,"days","Recreation Fishing","HW","CMIP5",2030,"Add 30KAF",154.9,-15.7333
"HellsCornerReach Mean Ann Fishing Days",241.3,"days","Recreation Fishing","HW","CMIP5",2030,"Add 30KAF",220.4333,20.8667
"IGScottReach Mean Ann Fishing Days",269.2,"days","Recreation Fishing","HW","CMIP5",2030,"Add 30KAF",274.7333,-5.5333
"ScottSalmonReach Mean Ann Fishing Days",184.7667,"days","Recreation Fishing","HW","CMIP5",2030,"Add 30KAF",183.9667,0.799999999999983
"SalmonTrinityReach Mean Ann Fishing Days",214.6,"days","Recreation Fishing","HW","CMIP5",2030,"Add 30KAF",213.9333,0.666699999999992
"TrinityOceanReach Mean Ann Fishing Days",241.5667,"days","Recreation Fishing","HW","CMIP5",2030,"Add 30KAF",252.9333,-11.3666
"KenoReach Mean Ann Boating Days",190.6333,"days","Recreation Boating","HW","CMIP5",2030,"Add 30KAF",171.8,18.8333
"BoyleReach Mean Ann Boating Days",53.9,"days","Recreation Boating","HW","CMIP5",2030,"Add 30KAF",59,-5.1
"HellsCornerReach Mean Ann Boating Days",185.4,"days","Recreation Boating","HW","CMIP5",2030,"Add 30KAF",256,-70.6
"IGScottReach Mean Ann Boating Days",269.2,"days","Recreation Boating","HW","CMIP5",2030,"Add 30KAF",274.7333,-5.5333
"ScottSalmonReach Mean Ann Boating Days",236.6333,"days","Recreation Boating","HW","CMIP5",2030,"Add 30KAF",249.2333,-12.6
"SalmonTrinityReach Mean Ann Boating Days",214.6,"days","Recreation Boating","HW","CMIP5",2030,"Add 30KAF",213.9333,0.666699999999992
"TrinityOceanReach Mean Ann Boating Days",241.5667,"days","Recreation Boating","HW","CMIP5",2030,"Add 30KAF",252.9333,-11.3666
"Mean Project Supply (Apr-Sep)",372.5027,"KAF","Water Delivery","HW","CMIP5",2030,"Add 30KAF",361.3104,11.1923
"Mean Annual UKL Stg and Inflow",1481.3384,"KAF","Water Delivery","HW","CMIP5",2030,"Add 30KAF",1377.9978,103.3406
"Mean Annual Shasta Flow",209.9437,"cfs","Water Delivery","HW","CMIP5",2030,"Add 30KAF",187.6871,22.2566
"Mean Annual Scott Flow",806.3598,"cfs","Water Delivery","HW","CMIP5",2030,"Add 30KAF",668.7854,137.5744
"Mean Annual MWAT",80.5451,"degF","Water Quality","HW","CMIP5",2030,"Add 30KAF",75.7443,4.80080000000001
"Mean exceedence of MWAT - Poor",16.8651,"degF","Water Quality","HW","CMIP5",2030,"Add 30KAF",12.0643,4.8008
"Frequency Meeting Dry Year Fish Targets Scott",67.1899,"% of Days","Ecological Resources","HW","CMIP5",2070,"Baseline",70.5029,-3.313
"Frequency Meeting Dry Year Fish Targets Shasta",56.5575,"% of Days","Ecological Resources","HW","CMIP5",2070,"Baseline",56.8769,-0.319400000000002
"Mean Annual Water Delivery to LKNWR",12.208,"KAF","Ecological Resources","HW","CMIP5",2070,"Baseline",24.6143,-12.4063
"Mean Annual Hydropower Generated (MW)",26283.7877,"MW","Hydropower","HW","CMIP5",2070,"Baseline",26741.1142,-457.326499999999
"Boyle Mean Spill Volume per Year",582.7187,"KAF","Hydropower","HW","CMIP5",2070,"Baseline",163.0602,419.6585
"Copco1 Mean Spill Volume per Year",583.8971,"KAF","Hydropower","HW","CMIP5",2070,"Baseline",186.3791,397.518
"Iron Gate Mean Spill Volume per Year",951.7957,"KAF","Hydropower","HW","CMIP5",2070,"Baseline",533.8601,417.9356
"Boyle Mean Spill Days per Year",253.1,"days","Hydropower","HW","CMIP5",2070,"Baseline",105.9,147.2
"Copco1 Mean Spill Days per Year",62.4333,"days","Hydropower","HW","CMIP5",2070,"Baseline",42.8,19.6333
"Iron Gate Mean Spill Days per Year",151.8667,"days","Hydropower","HW","CMIP5",2070,"Baseline",170.3333,-18.4666
"Freq of UKL Flood Control Release",43.9263,"Percent of Days","Flood Control","HW","CMIP5",2070,"Baseline",44.1179,-0.191600000000001
"Mean Ann UKL Flood Control Release Volume",448.0705,"KAF","Flood Control","HW","CMIP5",2070,"Baseline",224.4786,223.5919
"KenoReach Mean Ann Fishing Days",207.7333,"days","Recreation Fishing","HW","CMIP5",2070,"Baseline",247.6667,-39.9334
"BoyleReach Mean Ann Fishing Days",138,"days","Recreation Fishing","HW","CMIP5",2070,"Baseline",154.9,-16.9
"HellsCornerReach Mean Ann Fishing Days",229.3,"days","Recreation Fishing","HW","CMIP5",2070,"Baseline",220.4333,8.86670000000001
"IGScottReach Mean Ann Fishing Days",247.0667,"days","Recreation Fishing","HW","CMIP5",2070,"Baseline",274.7333,-27.6666
"ScottSalmonReach Mean Ann Fishing Days",189.6333,"days","Recreation Fishing","HW","CMIP5",2070,"Baseline",183.9667,5.66659999999999
"SalmonTrinityReach Mean Ann Fishing Days",220,"days","Recreation Fishing","HW","CMIP5",2070,"Baseline",213.9333,6.0667
"TrinityOceanReach Mean Ann Fishing Days",246.7667,"days","Recreation Fishing","HW","CMIP5",2070,"Baseline",252.9333,-6.16660000000002
"KenoReach Mean Ann Boating Days",182.7333,"days","Recreation Boating","HW","CMIP5",2070,"Baseline",171.8,10.9333
"BoyleReach Mean Ann Boating Days",50.7333,"days","Recreation Boating","HW","CMIP5",2070,"Baseline",59,-8.2667
"HellsCornerReach Mean Ann Boating Days",165.5333,"days","Recreation Boating","HW","CMIP5",2070,"Baseline",256,-90.4667
"IGScottReach Mean Ann Boating Days",247.0667,"days","Recreation Boating","HW","CMIP5",2070,"Baseline",274.7333,-27.6666
"ScottSalmonReach Mean Ann Boating Days",232.2667,"days","Recreation Boating","HW","CMIP5",2070,"Baseline",249.2333,-16.9666
"SalmonTrinityReach Mean Ann Boating Days",220,"days","Recreation Boating","HW","CMIP5",2070,"Baseline",213.9333,6.0667
"TrinityOceanReach Mean Ann Boating Days",246.7667,"days","Recreation Boating","HW","CMIP5",2070,"Baseline",252.9333,-6.16660000000002
"Mean Project Supply (Apr-Sep)",368.422,"KAF","Water Delivery","HW","CMIP5",2070,"Baseline",361.3104,7.11160000000001
"Mean Annual UKL Stg and Inflow",1495.9553,"KAF","Water Delivery","HW","CMIP5",2070,"Baseline",1377.9978,117.9575
"Mean Annual Shasta Flow",214.1093,"cfs","Water Delivery","HW","CMIP5",2070,"Baseline",187.6871,26.4222
"Mean Annual Scott Flow",839.7791,"cfs","Water Delivery","HW","CMIP5",2070,"Baseline",668.7854,170.9937
"Mean Annual MWAT",83.6583,"degF","Water Quality","HW","CMIP5",2070,"Baseline",75.7443,7.914
"Mean exceedence of MWAT - Poor",19.9783,"degF","Water Quality","HW","CMIP5",2070,"Baseline",12.0643,7.914
"Frequency Meeting Dry Year Fish Targets Scott",65.5289,"% of Days","Ecological Resources","HW","CMIP5",2070,"Reduce ET 30%",70.5029,-4.974
"Frequency Meeting Dry Year Fish Targets Shasta",55.7178,"% of Days","Ecological Resources","HW","CMIP5",2070,"Reduce ET 30%",56.8769,-1.1591
"Mean Annual Water Delivery to LKNWR",14.3098,"KAF","Ecological Resources","HW","CMIP5",2070,"Reduce ET 30%",24.6143,-10.3045
"Mean Annual Hydropower Generated (MW)",26519.8092,"MW","Hydropower","HW","CMIP5",2070,"Reduce ET 30%",26741.1142,-221.305
"Boyle Mean Spill Volume per Year",587.5005,"KAF","Hydropower","HW","CMIP5",2070,"Reduce ET 30%",163.0602,424.4403
"Copco1 Mean Spill Volume per Year",589.037,"KAF","Hydropower","HW","CMIP5",2070,"Reduce ET 30%",186.3791,402.6579
"Iron Gate Mean Spill Volume per Year",961.4467,"KAF","Hydropower","HW","CMIP5",2070,"Reduce ET 30%",533.8601,427.5866
"Boyle Mean Spill Days per Year",253.6667,"days","Hydropower","HW","CMIP5",2070,"Reduce ET 30%",105.9,147.7667
"Copco1 Mean Spill Days per Year",63.1,"days","Hydropower","HW","CMIP5",2070,"Reduce ET 30%",42.8,20.3
"Iron Gate Mean Spill Days per Year",153.5667,"days","Hydropower","HW","CMIP5",2070,"Reduce ET 30%",170.3333,-16.7666
"Freq of UKL Flood Control Release",44.337,"Percent of Days","Flood Control","HW","CMIP5",2070,"Reduce ET 30%",44.1179,0.219100000000005
"Mean Ann UKL Flood Control Release Volume",453.7729,"KAF","Flood Control","HW","CMIP5",2070,"Reduce ET 30%",224.4786,229.2943
"KenoReach Mean Ann Fishing Days",205.2333,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 30%",247.6667,-42.4334
"BoyleReach Mean Ann Fishing Days",137.5667,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 30%",154.9,-17.3333
"HellsCornerReach Mean Ann Fishing Days",227.5333,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 30%",220.4333,7.09999999999999
"IGScottReach Mean Ann Fishing Days",247.6333,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 30%",274.7333,-27.1
"ScottSalmonReach Mean Ann Fishing Days",190.3,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 30%",183.9667,6.33330000000001
"SalmonTrinityReach Mean Ann Fishing Days",220.8333,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 30%",213.9333,6.90000000000001
"TrinityOceanReach Mean Ann Fishing Days",246.8667,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 30%",252.9333,-6.06659999999999
"KenoReach Mean Ann Boating Days",183.9,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 30%",171.8,12.1
"BoyleReach Mean Ann Boating Days",50.7667,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 30%",59,-8.2333
"HellsCornerReach Mean Ann Boating Days",166.2667,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 30%",256,-89.7333
"IGScottReach Mean Ann Boating Days",247.6333,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 30%",274.7333,-27.1
"ScottSalmonReach Mean Ann Boating Days",233.3,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 30%",249.2333,-15.9333
"SalmonTrinityReach Mean Ann Boating Days",220.8333,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 30%",213.9333,6.90000000000001
"TrinityOceanReach Mean Ann Boating Days",246.8667,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 30%",252.9333,-6.06659999999999
"Mean Project Supply (Apr-Sep)",369.8137,"KAF","Water Delivery","HW","CMIP5",2070,"Reduce ET 30%",361.3104,8.50329999999997
"Mean Annual UKL Stg and Inflow",1504.2464,"KAF","Water Delivery","HW","CMIP5",2070,"Reduce ET 30%",1377.9978,126.2486
"Mean Annual Shasta Flow",215.3419,"cfs","Water Delivery","HW","CMIP5",2070,"Reduce ET 30%",187.6871,27.6548
"Mean Annual Scott Flow",842.5903,"cfs","Water Delivery","HW","CMIP5",2070,"Reduce ET 30%",668.7854,173.8049
"Mean Annual MWAT",83.6583,"degF","Water Quality","HW","CMIP5",2070,"Reduce ET 30%",75.7443,7.914
"Mean exceedence of MWAT - Poor",19.9783,"degF","Water Quality","HW","CMIP5",2070,"Reduce ET 30%",12.0643,7.914
"Frequency Meeting Dry Year Fish Targets Scott",64.1234,"% of Days","Ecological Resources","HW","CMIP5",2070,"Reduce ET 50%",70.5029,-6.37949999999999
"Frequency Meeting Dry Year Fish Targets Shasta",54.4401,"% of Days","Ecological Resources","HW","CMIP5",2070,"Reduce ET 50%",56.8769,-2.4368
"Mean Annual Water Delivery to LKNWR",15.6879,"KAF","Ecological Resources","HW","CMIP5",2070,"Reduce ET 50%",24.6143,-8.9264
"Mean Annual Hydropower Generated (MW)",26674.4486,"MW","Hydropower","HW","CMIP5",2070,"Reduce ET 50%",26741.1142,-66.6656000000003
"Boyle Mean Spill Volume per Year",590.2315,"KAF","Hydropower","HW","CMIP5",2070,"Reduce ET 50%",163.0602,427.1713
"Copco1 Mean Spill Volume per Year",592.1221,"KAF","Hydropower","HW","CMIP5",2070,"Reduce ET 50%",186.3791,405.743
"Iron Gate Mean Spill Volume per Year",966.7332,"KAF","Hydropower","HW","CMIP5",2070,"Reduce ET 50%",533.8601,432.8731
"Boyle Mean Spill Days per Year",253.9333,"days","Hydropower","HW","CMIP5",2070,"Reduce ET 50%",105.9,148.0333
"Copco1 Mean Spill Days per Year",63.5667,"days","Hydropower","HW","CMIP5",2070,"Reduce ET 50%",42.8,20.7667
"Iron Gate Mean Spill Days per Year",154.8667,"days","Hydropower","HW","CMIP5",2070,"Reduce ET 50%",170.3333,-15.4666
"Freq of UKL Flood Control Release",44.0084,"Percent of Days","Flood Control","HW","CMIP5",2070,"Reduce ET 50%",44.1179,-0.109499999999997
"Mean Ann UKL Flood Control Release Volume",456.4867,"KAF","Flood Control","HW","CMIP5",2070,"Reduce ET 50%",224.4786,232.0081
"KenoReach Mean Ann Fishing Days",203.9,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 50%",247.6667,-43.7667
"BoyleReach Mean Ann Fishing Days",135.8,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 50%",154.9,-19.1
"HellsCornerReach Mean Ann Fishing Days",226.8333,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 50%",220.4333,6.40000000000001
"IGScottReach Mean Ann Fishing Days",247.3,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 50%",274.7333,-27.4333
"ScottSalmonReach Mean Ann Fishing Days",190.2667,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 50%",183.9667,6.29999999999998
"SalmonTrinityReach Mean Ann Fishing Days",220.6667,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 50%",213.9333,6.73339999999999
"TrinityOceanReach Mean Ann Fishing Days",246.9667,"days","Recreation Fishing","HW","CMIP5",2070,"Reduce ET 50%",252.9333,-5.9666
"KenoReach Mean Ann Boating Days",184,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 50%",171.8,12.2
"BoyleReach Mean Ann Boating Days",51.2,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 50%",59,-7.8
"HellsCornerReach Mean Ann Boating Days",167.2667,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 50%",256,-88.7333
"IGScottReach Mean Ann Boating Days",247.3,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 50%",274.7333,-27.4333
"ScottSalmonReach Mean Ann Boating Days",233.2667,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 50%",249.2333,-15.9666
"SalmonTrinityReach Mean Ann Boating Days",220.6667,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 50%",213.9333,6.73339999999999
"TrinityOceanReach Mean Ann Boating Days",246.9667,"days","Recreation Boating","HW","CMIP5",2070,"Reduce ET 50%",252.9333,-5.9666
"Mean Project Supply (Apr-Sep)",370.6942,"KAF","Water Delivery","HW","CMIP5",2070,"Reduce ET 50%",361.3104,9.38380000000001
"Mean Annual UKL Stg and Inflow",1509.6848,"KAF","Water Delivery","HW","CMIP5",2070,"Reduce ET 50%",1377.9978,131.687
